,gym_name,overall_rating,review_text,date
380,Anytime Fitness,1.0,"Too small, often overcrowded with no available gear to use. Changing lockers are right out on the open not separated from the gym itself in any way, extremely overpriced - 44 biweekly where other places only 16 and they also lock you into a contract so you can't leave. I was only able to use it couple of time as every other time I'd come the place is so packed I would just turn around and leave.",10 months ago
381,Anytime Fitness,5.0,The gym is stocked with excellent equipment and the facilities are always kept in excellent condition! The staff are always friendly and welcoming when entering and leaving the gym! A big shoutout to Logan who made me feel extremely welcome and will never walk past without saying hi and checking in!,9 months ago
382,Anytime Fitness,5.0,"Friendly staff, still clean even if its busy. Good equipments. Perfect from casual work out to intense. They have a lot of information posted that is really help ful",6 months ago
383,Anytime Fitness,5.0,Great gym.  Very conveniently located and lots of good equipment.,3 months ago
384,Anytime Fitness,5.0,"My fave spot for midnight workouts. Quiet, cozy just enough equipment. Only gripe. Fix the screens on the stair machines! ",5 months ago
385,Anytime Fitness,5.0,Great customer service. I was having lot of questions before joining and management helps me to clear all doubts and awesome experience.,2 months ago
386,Anytime Fitness,5.0,"I'm speechless to the level of quality care and attention I have received from Anytime. Especially by Lucy THE best gym manger I have ever had to pleasure to sign up and receive life changing lessons with. Not only did she help me meet my health goals but acceded my fitness target by 2 months! The space is room, clean, up to date equipment and not to mention open 24 hours. After the first month of being a member you gain access to all of their 4800 global locations. I love this gym so much that I have even gotten 4 of my familily members to sign up. Price + value + service NOTHING comes close to Anytime Fitness.",a year ago
387,Anytime Fitness,5.0,It s very good gym and so clean and  I like the people  over there very nice people  ,4 months ago
388,Anytime Fitness,4.0,[Edited] The gym itself is great with all the equipment needed for fitness. Its kept clean and hygienic and there are trainers to help you get started.  They do try to ensure you keep coming to the gym through their fee structure which can be considered a positive in its own light. Rating 4 out of 5 due to friction with the billing process initially. However the problem was promptly resolved after a follow up. Thanks Lucy !,a year ago
389,Anytime Fitness,5.0,Moving to Vancouver I was worried about where I would get my pump on. Fear not anytime fitness denman said! I was able to easily transfer my membership from Ontario. The helpful and fun staff gave me a tour and I fell in love! I would highly recommend this gym. Also they give you free bananas! ,8 months ago
390,Anytime Fitness,5.0,Nice bright gym with lots of equipment and friendly staff. I love coming here!,4 months ago
391,Anytime Fitness,5.0,"Amazing gym, fantastic staff, and open 24/7!!! Definitely recommend",3 months ago
392,Anytime Fitness,5.0,"This is an amazing gym - tons of space and it never gets too busy. There are classes and the staff is great. It stays clean and the equipment works (some gyms always have things as ""waiting for maintenance"" and I never saw that here). It only has a couple showers but I never had to wait.",a year ago
393,Anytime Fitness,5.0,"Came here late night while visiting downtown for the weekend.  Overall the place seemed well-kept, organized and clean.  Will definitely come by again the next time I am in the area.",6 months ago
394,Anytime Fitness,5.0,"Been working out at Denman Anytime Fitness for over 6 months. Newer equipments, great group classes and knowledgeable trainers make this place unique to fit ones work out needs. Highly recommend this place.",8 months ago
395,Anytime Fitness,5.0,"My favorite gym in vancouver by far. Great use of space, amazing outdoor turf, and fantastic staff!",4 months ago
396,Anytime Fitness,5.0,The location of this gym is great. I love the staff Aylar and Arshia because they are the friendliest people. They have always a great vibe and they are ready to help. The vibe of this gym makes me happy and I enjoy my workout here ,9 months ago
397,Anytime Fitness,1.0,"Gym is awful for the price point, always busy...I've come at 6am, 1pm, late night and there's always tons of people to share little equipment, Id love to know when the supposed non-peak hours are since it's always busy when I've tried to go. Also people have to bench in the squat rack which is absurd to me. As a woman, I feel uncomfortable every time I go because of how many men there are and their creepy stares. Lots of people that go don't need worldwide access to other gyms or classes so it's really dumb they force everyone to pay more for those ""benefits"". Glad they opened a Fitness World near me as I will be switching after my contract ends. I feel like I can never have a peaceful workout at this gym.",10 months ago
398,Anytime Fitness,5.0,"Very happy with Anytime Fitness. The location is fantastic for me, good machines and repair them if anything is broken. Also, 24/7 so great to get an early or late workout in. Have multiple facilities too if you move around a bit",9 months ago
399,Anytime Fitness,5.0,Great gym with great staff . Location is awesome .. love the open 24 hrs,5 months ago
400,Anytime Fitness,5.0,Very friendly staff and community! People always ready and willing to help! Great facilities and very clean always! ,4 months ago
